
array[ 1000 ][ 10 ] = {
 { 53, 99, 19, 67, 26, 87, 51, 72, 12, 43 },
 { 20, 21, 48, 31, 62, 61, 53, 30, 76, 50 },
 { 80, 26, 34, 10, 65, 62, 30, 25, 35, 81 },
 { 44, 87, 97, 84, 91, 31, 48, 34, 41, 22 },
 { 35, 25, 74, 86, 68, 56, 73, 96, 95, 90 },
 { 30, 58, 17, 82, 78, 84, 13, 65, 15, 46 },
 { 61, 54, 96, 97, 45, 27, 46, 32, 21, 58 },
 { 57, 36, 84, 43, 56, 41, 20, 29, 89, 16 },
 { 71, 72, 64, 40, 54, 94, 25, 19, 21, 82 },
 { 56, 72, 36, 14, 32, 34, 31, 68, 94, 78 },
 { 13, 82, 24, 98, 38, 55, 19, 58, 97, 25 },
 { 81, 69, 41, 22, 23, 87, 89, 85, 60, 71 },
 { 93, 84, 59, 97, 16, 83, 80, 36, 91, 75 },
 { 14, 94, 57, 29, 55, 48, 36, 64, 58, 33 },
 { 41, 39, 92, 34, 13, 68, 73, 15, 33, 25 },
 { 98, 17, 75, 57, 76, 20, 37, 12, 64, 69 },
 { 58, 74, 88, 13, 22, 76, 29, 70, 10, 60 },
 { 61, 54, 84, 65, 22, 19, 57, 79, 42, 73 },
 { 39, 12, 10, 86, 40, 20, 76, 42, 74, 11 },
 { 85, 14, 51, 50, 78, 28, 70, 48, 80, 82 },
 { 10, 34, 29, 65, 99, 38, 74, 78, 33, 47 },
 { 18, 35, 47, 56, 65, 20, 32, 59, 46, 25 },
 { 61, 31, 81, 12, 72, 60, 82, 94, 62, 76 },
 { 22, 87, 95, 39, 48, 34, 14, 78, 57, 13 },
 { 86, 44, 13, 95, 61, 75, 79, 72, 21, 94 },
 { 85, 43, 38, 88, 67, 50, 32, 23, 62, 89 },
 { 37, 34, 47, 66, 72, 33, 32, 50, 80, 88 },
 { 89, 76, 91, 84, 28, 63, 61, 39, 20, 47 },
 { 34, 10, 87, 53, 12, 71, 66, 64, 56, 18 },
 { 91, 42, 55, 20, 14, 78, 17, 82, 96, 48 },
 { 35, 42, 37, 53, 57, 50, 83, 29, 49, 69 },
 { 29, 88, 23, 83, 60, 79, 48, 68, 87, 39 },
 { 11, 94, 67, 72, 44, 74, 82, 78, 32, 14 },
 { 26, 19, 57, 74, 22, 92, 55, 23, 24, 37 },
 { 64, 37, 20, 76, 68, 58, 44, 18, 50, 97 },
 { 12, 51, 65, 75, 47, 91, 19, 26, 76, 92 },
 { 82, 92, 63, 91, 28, 37, 46, 74, 51, 60 },
 { 63, 67, 87, 73, 43, 55, 84, 39, 25, 86 },
 { 37, 28, 89, 54, 93, 97, 64, 15, 73, 18 },
 { 49, 28, 72, 40, 46, 61, 38, 64, 88, 35 },
 { 31, 37, 61, 64, 45, 97, 56, 60, 83, 78 },
 { 72, 89, 33, 61, 86, 88, 66, 60, 58, 67 },
 { 78, 30, 98, 76, 82, 88, 49, 77, 36, 14 },
 { 49, 46, 92, 10, 29, 75, 40, 26, 64, 53 },
 { 13, 14, 72, 25, 62, 39, 55, 45, 89, 31 },
 { 79, 78, 32, 77, 17, 59, 97, 21, 98, 44 },
 { 23, 97, 88, 75, 26, 15, 70, 42, 31, 24 },
 { 45, 87, 48, 22, 50, 39, 67, 47, 81, 89 },
 { 26, 21, 73, 93, 28, 32, 53, 91, 83, 49 },
 { 66, 80, 37, 41, 58, 53, 99, 29, 48, 82 },
 { 95, 83, 70, 96, 20, 34, 25, 19, 15, 14 },
 { 35, 26, 40, 80, 96, 62, 85, 88, 97, 34 },
 { 54, 39, 24, 48, 50, 29, 99, 69, 67, 81 },
 { 26, 13, 51, 21, 61, 23, 45, 76, 32, 43 },
 { 19, 81, 73, 90, 78, 87, 37, 66, 47, 24 },
 { 72, 38, 72, 78, 19, 71, 99, 39, 53, 25 },
 { 42, 94, 36, 55, 70, 72, 83, 54, 37, 26 },
 { 64, 18, 51, 16, 86, 39, 43, 14, 38, 57 },
 { 39, 66, 47, 11, 45, 19, 73, 44, 48, 78 },
 { 60, 42, 34, 48, 87, 94, 72, 70, 49, 99 },
 { 49, 65, 18, 90, 71, 56, 81, 66, 61, 19 },
 { 24, 90, 38, 23, 53, 73, 32, 26, 69, 70 },
 { 56, 81, 64, 30, 13, 75, 92, 74, 76, 54 },
 { 75, 41, 62, 27, 64, 18, 99, 31, 70, 97 },
 { 73, 98, 20, 27, 33, 43, 95, 55, 65, 52 },
 { 36, 30, 33, 18, 60, 63, 59, 37, 17, 34 },
 { 30, 31, 14, 85, 39, 13, 16, 61, 73, 34 },
 { 34, 23, 13, 57, 18, 99, 12, 74, 91, 56 },
 { 36, 61, 79, 86, 76, 91, 75, 45, 77, 96 },
 { 66, 81, 96, 84, 49, 19, 20, 52, 95, 27 },
 { 99, 15, 88, 60, 70, 62, 25, 61, 51, 74 },
 { 11, 89, 51, 92, 27, 86, 70, 23, 53, 94 },
 { 11, 88, 95, 72, 60, 47, 67, 18, 26, 28 },
 { 23, 14, 40, 83, 28, 55, 96, 88, 58, 71 },
 { 90, 10, 22, 44, 27, 60, 66, 40, 65, 70 },
 { 86, 66, 58, 81, 90, 70, 80, 40, 38, 53 },
 { 63, 31, 37, 43, 38, 33, 84, 87, 94, 36 },
 { 87, 68, 70, 66, 81, 37, 96, 46, 97, 44 },
 { 13, 17, 25, 93, 39, 57, 69, 15, 94, 22 },
 { 30, 77, 11, 26, 15, 87, 10, 92, 43, 36 },
 { 41, 12, 58, 97, 83, 47, 55, 29, 96, 89 },
 { 84, 13, 66, 40, 94, 75, 95, 25, 81, 89 },
 { 90, 63, 66, 91, 79, 72, 78, 41, 26, 22 },
 { 67, 20, 76, 78, 17, 21, 25, 92, 22, 66 },
 { 39, 77, 33, 69, 34, 98, 26, 49, 41, 68 },
 { 39, 57, 34, 83, 36, 58, 23, 68, 37, 87 },
 { 87, 47, 63, 27, 16, 36, 43, 31, 81, 17 },
 { 88, 20, 46, 73, 41, 32, 33, 57, 72, 65 },
 { 77, 63, 22, 64, 46, 10, 60, 30, 11, 47 },
 { 70, 10, 63, 87, 17, 51, 82, 90, 32, 40 },
 { 94, 88, 65, 87, 20, 89, 97, 44, 16, 74 },
 { 98, 80, 38, 96, 42, 13, 56, 63, 66, 33 },
 { 67, 71, 20, 36, 22, 93, 78, 97, 44, 19 },
 { 53, 84, 36, 41, 57, 25, 90, 91, 83, 64 },
 { 51, 63, 55, 48, 96, 58, 56, 21, 24, 12 },
 { 44, 43, 35, 16, 69, 48, 99, 97, 96, 19 },
 { 50, 42, 45, 43, 89, 23, 33, 96, 88, 84 },
 { 60, 43, 84, 18, 53, 41, 29, 67, 63, 11 },
 { 69, 32, 31, 70, 66, 79, 41, 68, 21, 77 },
 { 12, 63, 90, 35, 58, 86, 75, 42, 98, 70 },
 { 27, 16, 23, 20, 87, 43, 15, 12, 96, 74 },
 { 34, 28, 95, 55, 51, 23, 86, 82, 59, 21 },
 { 46, 74, 11, 33, 32, 50, 99, 27, 10, 69 },
 { 96, 69, 45, 16, 56, 78, 21, 59, 74, 48 },
 { 83, 54, 43, 90, 57, 19, 38, 40, 53, 87 },
 { 13, 89, 62, 67, 74, 46, 17, 73, 63, 69 },
 { 95, 59, 38, 92, 27, 85, 70, 39, 96, 77 },
 { 41, 12, 72, 31, 60, 81, 21, 52, 86, 98 },
 { 55, 37, 22, 12, 59, 81, 74, 51, 84, 86 },
 { 41, 76, 13, 78, 98, 42, 74, 94, 71, 15 },
 { 97, 96, 88, 19, 39, 99, 61, 26, 60, 16 },
 { 53, 34, 81, 17, 83, 62, 45, 20, 65, 29 },
 { 96, 59, 58, 99, 37, 56, 94, 12, 51, 65 },
 { 69, 10, 61, 20, 19, 53, 71, 70, 83, 38 },
 { 74, 18, 19, 82, 53, 34, 27, 63, 51, 98 },
 { 59, 10, 56, 21, 38, 13, 15, 92, 54, 32 },
 { 61, 16, 84, 33, 25, 89, 95, 47, 58, 40 },
 { 75, 32, 48, 47, 14, 92, 33, 83, 55, 74 },
 { 82, 67, 37, 38, 78, 65, 93, 83, 57, 99 },
 { 15, 70, 51, 56, 82, 40, 29, 50, 81, 57 },
 { 35, 82, 94, 39, 74, 27, 75, 81, 53, 57 },
 { 10, 80, 47, 78, 45, 93, 23, 54, 92, 81 },
 { 77, 98, 84, 33, 80, 36, 62, 79, 69, 19 },
 { 14, 51, 13, 96, 77, 82, 71, 21, 35, 80 },
 { 21, 16, 79, 52, 13, 72, 65, 58, 98, 87 },
 { 25, 45, 20, 95, 22, 98, 57, 91, 67, 28 },
 { 96, 71, 31, 54, 48, 65, 25, 59, 91, 95 },
 { 33, 59, 74, 75, 62, 99, 92, 72, 64, 53 },
 { 59, 79, 88, 69, 36, 62, 67, 46, 53, 87 },
 { 64, 11, 58, 48, 55, 13, 32, 70, 56, 27 },
 { 93, 15, 54, 30, 68, 53, 74, 40, 69, 27 },
 { 90, 10, 15, 21, 36, 29, 41, 72, 35, 80 },
 { 89, 36, 90, 37, 44, 48, 92, 28, 18, 49 },
 { 98, 63, 16, 52, 45, 74, 57, 20, 67, 78 },
 { 37, 19, 78, 95, 82, 66, 24, 23, 91, 49 },
 { 55, 80, 38, 45, 69, 34, 84, 23, 52, 54 },
 { 24, 50, 70, 31, 54, 15, 57, 63, 25, 93 },
 { 15, 33, 71, 10, 16, 90, 24, 81, 26, 37 },
 { 23, 54, 72, 44, 40, 18, 57, 82, 63, 34 },
 { 85, 55, 39, 90, 12, 16, 27, 48, 21, 72 },
 { 73, 18, 62, 49, 52, 43, 65, 79, 71, 13 },
 { 52, 11, 74, 61, 46, 89, 85, 31, 40, 22 },
 { 64, 95, 67, 32, 22, 68, 43, 76, 40, 16 },
 { 47, 54, 56, 89, 49, 73, 30, 57, 45, 85 },
 { 99, 98, 59, 22, 44, 48, 65, 38, 40, 39 },
 { 85, 59, 61, 27, 95, 36, 19, 63, 73, 71 },
 { 24, 12, 45, 44, 59, 42, 29, 20, 40, 41 },
 { 33, 75, 41, 83, 92, 54, 21, 32, 45, 97 },
 { 82, 96, 56, 61, 53, 44, 71, 69, 17, 86 },
 { 40, 83, 89, 37, 27, 10, 69, 99, 73, 40 },
 { 58, 37, 33, 41, 29, 39, 14, 74, 63, 48 },
 { 71, 20, 61, 76, 16, 32, 45, 19, 59, 60 },
 { 13, 77, 22, 35, 38, 85, 30, 43, 24, 53 },
 { 74, 43, 83, 79, 99, 57, 42, 80, 14, 61 },
 { 57, 73, 45, 54, 49, 30, 98, 66, 86, 37 },
 { 79, 73, 65, 26, 98, 85, 60, 74, 91, 86 },
 { 69, 74, 27, 83, 60, 68, 64, 26, 81, 73 },
 { 89, 27, 90, 33, 10, 48, 26, 31, 21, 44 },
 { 47, 71, 81, 97, 45, 72, 46, 14, 98, 63 },
 { 73, 82, 75, 94, 98, 92, 71, 43, 54, 50 },
 { 34, 78, 50, 75, 30, 91, 51, 61, 87, 88 },
 { 32, 69, 48, 67, 41, 84, 34, 92, 99, 59 },
 { 74, 75, 15, 72, 29, 43, 95, 62, 87, 97 },
 { 48, 65, 10, 23, 85, 50, 67, 88, 12, 54 },
 { 39, 86, 23, 77, 16, 17, 92, 99, 22, 51 },
 { 73, 49, 57, 97, 68, 90, 54, 31, 77, 13 },
 { 31, 95, 13, 45, 80, 54, 12, 18, 56, 60 },
 { 56, 70, 37, 24, 39, 12, 16, 38, 76, 58 },
 { 63, 26, 15, 22, 84, 57, 66, 67, 34, 69 },
 { 89, 81, 35, 34, 24, 41, 88, 45, 49, 44 },
 { 95, 57, 66, 84, 72, 86, 40, 85, 24, 88 },
 { 48, 40, 55, 60, 77, 12, 78, 44, 89, 10 },
 { 33, 70, 35, 57, 84, 66, 45, 81, 67, 42 },
 { 76, 24, 60, 48, 56, 98, 79, 41, 23, 29 },
 { 42, 15, 75, 92, 82, 39, 71, 27, 80, 12 },
 { 13, 96, 22, 49, 24, 19, 31, 81, 51, 97 },
 { 57, 12, 20, 58, 70, 37, 13, 45, 18, 13 },
 { 45, 90, 85, 75, 61, 64, 17, 84, 67, 20 },
 { 42, 79, 60, 56, 88, 81, 89, 92, 40, 98 },
 { 94, 12, 56, 66, 73, 45, 31, 70, 54, 67 },
 { 73, 89, 19, 21, 26, 70, 75, 34, 16, 42 },
 { 44, 10, 73, 56, 18, 62, 89, 97, 16, 30 },
 { 95, 10, 84, 14, 28, 57, 49, 80, 55, 68 },
 { 53, 97, 77, 64, 23, 99, 92, 15, 86, 96 },
 { 67, 60, 52, 75, 74, 42, 72, 80, 24, 30 },
 { 42, 98, 34, 60, 18, 35, 61, 88, 81, 30 },
 { 93, 78, 59, 20, 53, 12, 26, 88, 11, 84 },
 { 10, 53, 59, 74, 47, 84, 16, 23, 14, 48 },
 { 74, 90, 60, 82, 77, 32, 20, 56, 50, 15 },
 { 49, 94, 64, 13, 99, 81, 54, 10, 27, 15 },
 { 76, 81, 15, 60, 87, 80, 26, 88, 54, 68 },
 { 10, 36, 46, 74, 20, 56, 82, 50, 97, 88 },
 { 89, 53, 52, 93, 14, 85, 47, 12, 71, 41 },
 { 34, 38, 91, 74, 19, 70, 62, 63, 24, 52 },
 { 74, 51, 24, 83, 33, 64, 42, 21, 16, 85 },
 { 26, 99, 89, 63, 98, 55, 66, 51, 78, 97 },
 { 76, 17, 50, 12, 78, 20, 26, 41, 11, 40 },
 { 45, 75, 81, 60, 20, 67, 76, 52, 78, 82 },
 { 89, 56, 81, 40, 20, 41, 47, 38, 83, 26 },
 { 87, 21, 85, 89, 23, 63, 62, 39, 56, 69 },
 { 92, 38, 13, 52, 11, 32, 80, 53, 62, 63 },
 { 95, 19, 96, 35, 81, 38, 71, 21, 51, 58 },
 { 32, 88, 47, 97, 51, 99, 36, 62, 57, 53 },
 { 22, 55, 16, 44, 36, 21, 97, 89, 68, 47 },
 { 94, 11, 75, 29, 72, 48, 32, 30, 20, 29 },
 { 23, 81, 55, 72, 95, 65, 24, 10, 39, 69 },
 { 16, 74, 95, 28, 33, 46, 86, 53, 84, 80 },
 { 54, 59, 61, 26, 60, 45, 98, 82, 55, 27 },
 { 12, 30, 60, 19, 93, 56, 36, 17, 18, 66 },
 { 38, 25, 40, 34, 95, 32, 81, 68, 24, 74 },
 { 80, 37, 90, 40, 73, 88, 22, 67, 76, 11 },
 { 80, 86, 94, 88, 22, 63, 96, 40, 91, 73 },
 { 70, 77, 68, 47, 10, 12, 67, 30, 78, 41 },
 { 10, 15, 83, 40, 33, 53, 21, 81, 22, 67 },
 { 68, 21, 42, 31, 69, 72, 22, 43, 95, 52 },
 { 63, 94, 14, 65, 62, 34, 95, 55, 35, 39 },
 { 65, 93, 62, 70, 14, 67, 52, 78, 90, 71 },
 { 46, 63, 13, 67, 33, 38, 42, 66, 85, 84 },
 { 29, 79, 88, 47, 41, 74, 94, 49, 99, 57 },
 { 78, 65, 51, 92, 87, 17, 60, 91, 86, 12 },
 { 63, 32, 66, 28, 52, 51, 18, 46, 17, 93 },
 { 82, 88, 73, 32, 87, 66, 96, 44, 15, 91 },
 { 45, 23, 42, 90, 62, 50, 12, 54, 88, 14 },
 { 69, 72, 32, 49, 24, 73, 58, 22, 42, 51 },
 { 94, 83, 76, 78, 32, 95, 75, 66, 10, 33 },
 { 58, 98, 52, 88, 60, 54, 90, 14, 42, 56 },
 { 35, 15, 79, 75, 81, 14, 33, 56, 47, 36 },
 { 50, 82, 65, 81, 14, 60, 56, 71, 22, 41 },
 { 81, 72, 39, 85, 60, 89, 92, 12, 56, 34 },
 { 59, 81, 91, 90, 18, 35, 94, 41, 93, 30 },
 { 83, 75, 47, 64, 42, 59, 72, 65, 71, 13 },
 { 98, 44, 42, 83, 56, 32, 75, 59, 40, 62 },
 { 18, 21, 15, 60, 30, 40, 54, 23, 73, 48 },
 { 95, 19, 75, 42, 73, 17, 91, 46, 34, 25 },
 { 11, 32, 21, 44, 16, 67, 28, 81, 78, 58 },
 { 95, 86, 31, 11, 46, 13, 93, 53, 27, 67 },
 { 53, 74, 38, 28, 17, 11, 88, 60, 99, 22 },
 { 75, 63, 45, 48, 97, 13, 16, 77, 46, 84 },
 { 87, 42, 33, 18, 95, 31, 74, 88, 53, 17 },
 { 79, 27, 45, 60, 86, 99, 48, 47, 22, 74 },
 { 23, 19, 75, 72, 74, 81, 11, 21, 27, 88 },
 { 15, 50, 59, 10, 34, 33, 60, 76, 20, 40 },
 { 93, 17, 90, 42, 68, 41, 29, 12, 67, 94 },
 { 74, 42, 29, 48, 23, 30, 59, 93, 19, 26 },
 { 43, 30, 26, 29, 53, 80, 81, 91, 20, 36 },
 { 60, 10, 68, 29, 90, 99, 54, 67, 56, 28 },
 { 61, 75, 67, 96, 78, 68, 95, 63, 87, 73 },
 { 83, 92, 25, 35, 45, 61, 96, 87, 82, 39 },
 { 43, 77, 45, 62, 33, 64, 24, 99, 83, 51 },
 { 57, 61, 71, 76, 56, 34, 63, 82, 69, 17 },
 { 36, 84, 42, 72, 71, 55, 68, 58, 37, 45 },
 { 49, 71, 74, 85, 33, 97, 11, 47, 58, 84 },
 { 50, 15, 97, 21, 43, 16, 46, 58, 88, 67 },
 { 65, 24, 14, 59, 86, 75, 67, 16, 94, 51 },
 { 87, 27, 25, 72, 13, 75, 35, 12, 33, 19 },
 { 53, 91, 17, 64, 86, 23, 62, 45, 63, 30 },
 { 10, 77, 86, 22, 64, 23, 79, 70, 61, 35 },
 { 74, 49, 53, 51, 73, 18, 78, 99, 20, 64 },
 { 18, 63, 17, 77, 80, 93, 52, 42, 38, 15 },
 { 24, 39, 83, 10, 13, 99, 82, 31, 37, 69 },
 { 57, 76, 74, 99, 50, 82, 77, 11, 93, 71 },
 { 18, 10, 49, 88, 94, 53, 31, 32, 59, 97 },
 { 23, 94, 98, 26, 55, 74, 60, 76, 11, 30 },
 { 34, 40, 94, 85, 80, 39, 24, 81, 84, 18 },
 { 52, 92, 18, 53, 43, 12, 97, 26, 87, 23 },
 { 10, 64, 73, 79, 71, 99, 39, 47, 63, 21 },
 { 33, 93, 68, 18, 73, 97, 85, 16, 81, 20 },
 { 35, 11, 26, 30, 66, 75, 46, 53, 45, 22 },
 { 15, 61, 85, 84, 32, 47, 76, 69, 10, 87 },
 { 55, 93, 63, 28, 14, 48, 86, 85, 96, 73 },
 { 57, 74, 93, 75, 49, 92, 80, 84, 14, 85 },
 { 45, 51, 32, 67, 88, 98, 89, 47, 44, 81 },
 { 93, 59, 99, 97, 60, 85, 45, 53, 44, 70 },
 { 62, 18, 63, 37, 20, 55, 17, 94, 59, 92 },
 { 63, 77, 21, 51, 37, 62, 40, 74, 96, 67 },
 { 18, 73, 27, 68, 20, 24, 54, 84, 36, 25 },
 { 99, 25, 35, 55, 33, 81, 66, 40, 73, 29 },
 { 17, 47, 71, 96, 99, 63, 70, 74, 90, 14 },
 { 99, 69, 34, 20, 83, 97, 64, 29, 85, 41 },
 { 28, 11, 66, 35, 86, 48, 54, 26, 73, 85 },
 { 20, 96, 81, 59, 13, 68, 86, 93, 34, 47 },
 { 62, 58, 57, 97, 17, 74, 78, 93, 15, 56 },
 { 72, 84, 42, 38, 20, 45, 12, 95, 18, 60 },
 { 38, 28, 72, 41, 48, 58, 87, 95, 11, 82 },
 { 15, 61, 51, 79, 39, 44, 46, 88, 90, 70 },
 { 73, 84, 42, 11, 94, 40, 65, 51, 48, 26 },
 { 79, 28, 88, 73, 66, 98, 60, 90, 55, 61 },
 { 34, 60, 74, 75, 39, 14, 72, 38, 92, 24 },
 { 98, 65, 99, 41, 29, 93, 33, 84, 97, 71 },
 { 10, 76, 89, 50, 49, 17, 48, 61, 97, 94 },
 { 75, 83, 16, 49, 58, 98, 15, 30, 36, 45 },
 { 34, 25, 96, 27, 44, 89, 50, 81, 86, 73 },
 { 43, 25, 62, 84, 26, 31, 78, 28, 40, 53 },
 { 11, 47, 54, 22, 97, 60, 42, 33, 58, 39 },
 { 19, 35, 37, 32, 77, 39, 65, 25, 13, 98 },
 { 40, 27, 44, 57, 49, 81, 87, 29, 21, 92 },
 { 83, 20, 46, 95, 17, 96, 89, 40, 16, 29 },
 { 12, 94, 16, 39, 26, 83, 30, 81, 99, 85 },
 { 41, 91, 13, 76, 10, 14, 57, 87, 33, 30 },
 { 79, 16, 41, 26, 63, 10, 74, 53, 93, 81 },
 { 34, 95, 37, 40, 86, 53, 24, 16, 75, 92 },
 { 79, 66, 57, 55, 29, 61, 64, 16, 84, 85 },
 { 48, 53, 78, 26, 16, 90, 21, 33, 45, 28 },
 { 60, 38, 14, 65, 21, 13, 79, 83, 97, 22 },
 { 90, 26, 35, 55, 85, 19, 92, 33, 24, 32 },
 { 11, 83, 62, 91, 94, 86, 77, 92, 14, 89 },
 { 30, 19, 17, 86, 82, 20, 27, 99, 55, 76 },
 { 73, 46, 93, 98, 53, 40, 69, 97, 25, 84 },
 { 29, 26, 67, 81, 69, 23, 46, 15, 34, 88 },
 { 87, 95, 73, 39, 15, 52, 38, 61, 29, 11 },
 { 59, 74, 61, 12, 14, 30, 99, 29, 66, 80 },
 { 97, 33, 61, 66, 99, 81, 65, 14, 15, 53 },
 { 54, 62, 48, 79, 91, 53, 32, 29, 66, 51 },
 { 82, 77, 25, 95, 41, 81, 92, 62, 72, 59 },
 { 67, 86, 25, 66, 80, 33, 34, 85, 77, 18 },
 { 77, 40, 58, 95, 43, 92, 73, 20, 87, 66 },
 { 53, 64, 59, 15, 98, 31, 26, 66, 17, 94 },
 { 84, 36, 17, 60, 22, 46, 98, 45, 75, 74 },
 { 47, 85, 32, 43, 77, 95, 15, 26, 23, 59 },
 { 81, 72, 26, 79, 94, 43, 97, 63, 89, 44 },
 { 90, 25, 13, 12, 37, 50, 11, 35, 57, 38 },
 { 99, 56, 24, 31, 51, 53, 78, 19, 70, 92 },
 { 68, 13, 64, 46, 44, 20, 79, 94, 36, 38 },
 { 78, 46, 41, 42, 35, 43, 60, 52, 34, 61 },
 { 10, 43, 64, 53, 22, 73, 75, 66, 41, 78 },
 { 82, 40, 75, 55, 71, 69, 81, 92, 97, 21 },
 { 38, 90, 53, 63, 34, 49, 24, 73, 36, 89 },
 { 73, 69, 54, 26, 43, 27, 99, 21, 32, 82 },
 { 13, 59, 37, 74, 28, 70, 66, 77, 81, 94 },
 { 68, 34, 20, 54, 73, 82, 46, 22, 72, 71 },
 { 81, 78, 88, 25, 57, 94, 76, 30, 26, 58 },
 { 33, 76, 47, 98, 56, 17, 64, 34, 50, 21 },
 { 92, 75, 31, 46, 10, 17, 28, 99, 29, 52 },
 { 70, 62, 82, 20, 77, 40, 14, 54, 22, 83 },
 { 64, 46, 21, 12, 96, 67, 71, 22, 91, 33 },
 { 45, 49, 16, 81, 75, 62, 48, 56, 66, 19 },
 { 19, 49, 29, 48, 41, 86, 92, 53, 69, 89 },
 { 80, 73, 47, 44, 60, 91, 56, 45, 36, 95 },
 { 52, 70, 97, 79, 32, 45, 36, 50, 16, 89 },
 { 88, 83, 30, 74, 38, 43, 47, 25, 23, 72 },
 { 63, 22, 16, 75, 13, 25, 20, 40, 72, 24 },
 { 62, 69, 94, 84, 67, 82, 34, 73, 27, 76 },
 { 61, 62, 58, 35, 90, 32, 30, 89, 10, 43 },
 { 61, 25, 56, 30, 90, 21, 45, 62, 13, 69 },
 { 77, 65, 91, 33, 11, 58, 15, 36, 31, 84 },
 { 64, 45, 46, 22, 32, 89, 97, 53, 40, 86 },
 { 54, 74, 94, 64, 68, 71, 78, 40, 55, 37 },
 { 31, 40, 38, 79, 45, 26, 63, 81, 80, 60 },
 { 28, 55, 82, 69, 52, 35, 99, 11, 74, 53 },
 { 75, 30, 27, 91, 88, 50, 69, 60, 81, 77 },
 { 87, 12, 17, 77, 44, 15, 94, 59, 86, 74 },
 { 19, 66, 29, 53, 35, 33, 79, 87, 34, 15 },
 { 40, 99, 87, 20, 52, 76, 60, 22, 88, 93 },
 { 89, 37, 58, 14, 54, 63, 98, 13, 50, 35 },
 { 74, 16, 27, 94, 40, 58, 81, 64, 63, 73 },
 { 26, 13, 45, 68, 79, 96, 42, 29, 51, 31 },
 { 56, 99, 42, 60, 53, 95, 59, 18, 97, 84 },
 { 82, 14, 90, 10, 60, 30, 20, 41, 47, 36 },
 { 66, 63, 39, 12, 83, 18, 60, 26, 37, 11 },
 { 99, 45, 11, 41, 95, 16, 89, 54, 25, 86 },
 { 90, 97, 52, 81, 59, 12, 63, 70, 95, 62 },
 { 96, 62, 77, 35, 26, 23, 95, 76, 39, 84 },
 { 77, 90, 29, 40, 84, 24, 47, 73, 31, 62 },
 { 59, 21, 64, 54, 71, 66, 70, 93, 24, 32 },
 { 89, 38, 62, 76, 54, 75, 71, 30, 66, 17 },
 { 97, 56, 88, 38, 92, 64, 37, 65, 85, 89 },
 { 77, 97, 10, 93, 13, 33, 59, 73, 26, 35 },
 { 58, 67, 63, 72, 43, 17, 47, 66, 89, 65 },
 { 35, 49, 73, 23, 77, 66, 78, 83, 63, 55 },
 { 22, 17, 15, 78, 93, 27, 13, 71, 52, 23 },
 { 39, 68, 85, 34, 37, 84, 53, 27, 49, 78 },
 { 66, 75, 54, 95, 41, 32, 61, 76, 47, 68 },
 { 51, 22, 75, 56, 90, 30, 35, 55, 92, 78 },
 { 69, 31, 98, 54, 17, 35, 91, 60, 52, 92 },
 { 39, 70, 67, 83, 65, 60, 78, 37, 14, 46 },
 { 78, 74, 86, 30, 94, 22, 76, 48, 52, 45 },
 { 31, 50, 89, 39, 75, 42, 80, 35, 50, 92 },
 { 25, 68, 53, 82, 98, 42, 49, 97, 72, 27 },
 { 71, 58, 48, 27, 70, 24, 28, 22, 21, 49 },
 { 24, 62, 78, 90, 95, 30, 32, 10, 34, 22 },
 { 26, 92, 27, 60, 53, 21, 99, 50, 83, 79 },
 { 73, 42, 79, 90, 64, 55, 70, 39, 66, 20 },
 { 53, 28, 50, 95, 23, 70, 27, 33, 52, 11 },
 { 96, 87, 61, 49, 99, 23, 89, 44, 92, 24 },
 { 76, 71, 67, 93, 26, 37, 32, 44, 47, 62 },
 { 88, 33, 38, 20, 12, 95, 16, 55, 96, 13 },
 { 43, 58, 14, 94, 33, 56, 90, 25, 70, 67 },
 { 48, 37, 60, 26, 65, 44, 64, 71, 74, 14 },
 { 94, 12, 77, 59, 88, 72, 65, 43, 69, 30 },
 { 38, 79, 87, 84, 12, 43, 75, 27, 65, 42 },
 { 27, 55, 54, 43, 72, 88, 93, 36, 59, 67 },
 { 93, 16, 70, 27, 20, 42, 82, 53, 63, 65 },
 { 82, 42, 52, 28, 44, 47, 93, 23, 12, 87 },
 { 40, 19, 41, 73, 81, 28, 70, 93, 86, 25 },
 { 61, 18, 85, 78, 28, 79, 22, 33, 43, 77 },
 { 67, 75, 29, 86, 72, 66, 79, 85, 31, 78 },
 { 92, 60, 51, 74, 94, 70, 96, 49, 18, 21 },
 { 10, 26, 58, 40, 96, 37, 52, 29, 32, 30 },
 { 49, 60, 35, 32, 68, 14, 69, 51, 33, 47 },
 { 43, 46, 51, 69, 92, 73, 65, 41, 81, 38 },
 { 93, 59, 86, 33, 17, 76, 75, 88, 98, 95 },
 { 37, 20, 97, 62, 42, 27, 29, 64, 68, 14 },
 { 63, 12, 66, 33, 94, 39, 50, 35, 72, 79 },
 { 28, 83, 65, 13, 90, 41, 79, 92, 36, 68 },
 { 12, 85, 83, 97, 64, 23, 32, 68, 76, 86 },
 { 33, 95, 71, 27, 34, 21, 15, 59, 90, 85 },
 { 42, 56, 89, 85, 49, 30, 26, 93, 84, 96 },
 { 42, 67, 93, 96, 83, 68, 29, 52, 44, 37 },
 { 39, 38, 16, 26, 49, 21, 37, 40, 59, 31 },
 { 48, 10, 16, 49, 30, 84, 43, 38, 69, 91 },
 { 32, 88, 84, 29, 72, 14, 48, 76, 67, 65 },
